item,category,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
합천군 - 과수,Statistics,404.0,348.0,600.0,494.0,353.0,30.0,58.0,218.0,175.0,236.0,151.0,266.0,212.0,184.0
합천군 - 기타작물,Statistics,118.0,79.0,68.0,68.0,224.0,365.0,208.0,207.0,219.0,495.0,349.0,269.0,345.0,563.0
합천군 - 논벼,Statistics,4289.0,4813.0,4145.0,4108.0,4632.0,4513.0,3690.0,3121.0,4019.0,4060.0,3840.0,3946.0,3513.0,3573.0
합천군 - 식량작물,Statistics,392.0,457.0,271.0,292.0,604.0,250.0,172.0,201.0,223.0,402.0,338.0,282.0,188.0,202.0
합천군 - 채소·산나물,Statistics,2747.0,2629.0,3253.0,3112.0,1435.0,1458.0,2128.0,2528.0,1583.0,965.0,1196.0,1434.0,1422.0,1096.0
합천군 - 축산,Statistics,1481.0,1062.0,866.0,860.0,895.0,1190.0,1151.0,1097.0,1094.0,777.0,500.0,706.0,672.0,516.0
해남군 - 계,Statistics,10976.0,10988.0,10935.0,10745.0,10284.0,9882.0,9613.0,9963.0,10272.0,9452.0,11327.0,11074.0,10172.0,9661.0
해남군 - 과수,Statistics,173.0,171.0,185.0,134.0,141.0,73.0,128.0,128.0,128.0,135.0,57.0,114.0,121.0,91.0
해남군 - 기타작물,Statistics,148.0,93.0,27.0,54.0,176.0,168.0,336.0,220.0,220.0,930.0,417.0,309.0,391.0,381.0
해남군 - 논벼,Statistics,5080.0,4792.0,4631.0,4467.0,5681.0,5587.0,4559.0,4238.0,4861.0,4685.0,5628.0,5277.0,5275.0,5289.0
해남군 - 식량작물,Statistics,284.0,355.0,299.0,215.0,581.0,920.0,1088.0,1264.0,949.0,522.0,562.0,726.0,531.0,626.0
해남군 - 채소·산나물,Statistics,4677.0,4853.0,5142.0,5169.0,3359.0,2679.0,3024.0,3600.0,3636.0,2934.0,4319.0,4345.0,3437.0,2790.0
해남군 - 축산,Statistics,614.0,724.0,650.0,706.0,346.0,454.0,478.0,513.0,478.0,246.0,344.0,303.0,417.0,484.0
홍성군 - 계,Statistics,11148.0,10981.0,10503.0,10092.0,9628.0,8804.0,8553.0,8411.0,8097.0,10029.0,9417.0,9365.0,9387.0,9338.0
홍성군 - 과수,Statistics,191.0,191.0,222.0,207.0,152.0,136.0,187.0,189.0,122.0,208.0,181.0,280.0,205.0,262.0
홍성군 - 기타작물,Statistics,265.0,236.0,217.0,220.0,546.0,316.0,335.0,278.0,315.0,878.0,453.0,765.0,815.0,932.0
홍성군 - 논벼,Statistics,6958.0,6942.0,6539.0,6506.0,5534.0,5154.0,4989.0,4929.0,4555.0,5457.0,5696.0,5626.0,5228.0,5205.0
홍성군 - 식량작물,Statistics,720.0,580.0,578.0,718.0,1034.0,579.0,797.0,733.0,700.0,1093.0,550.0,626.0,1139.0,775.0
홍성군 - 채소·산나물,Statistics,1287.0,1753.0,1489.0,1400.0,1160.0,1464.0,1015.0,1120.0,1147.0,1299.0,1069.0,833.0,808.0,972.0
홍성군 - 축산,Statistics,1728.0,1279.0,1457.0,1040.0,1202.0,1154.0,1229.0,1163.0,1259.0,1094.0,1468.0,1235.0,1191.0,1191.0
홍천군 - 계,Statistics,7045.0,7107.0,7108.0,7074.0,7423.0,7441.0,7139.0,7180.0,6829.0,6788.0,7186.0,7015.0,6749.0,6830.0
홍천군 - 과수,Statistics,41.0,52.0,52.0,70.0,155.0,215.0,292.0,280.0,367.0,243.0,240.0,234.0,179.0,250.0
홍천군 - 기타작물,Statistics,842.0,433.0,511.0,519.0,846.0,903.0,789.0,787.0,834.0,973.0,1430.0,1380.0,1442.0,1214.0
홍천군 - 논벼,Statistics,2318.0,2234.0,2146.0,2037.0,1743.0,1604.0,1534.0,1751.0,1586.0,1168.0,1264.0,1314.0,986.0,1246.0
홍천군 - 식량작물,Statistics,1422.0,1565.0,1583.0,1659.0,2418.0,2278.0,2279.0,1712.0,1587.0,2411.0,1487.0,1672.0,1272.0,1414.0
홍천군 - 채소·산나물,Statistics,1719.0,2264.0,2202.0,2252.0,1748.0,2074.0,1880.0,2179.0,2059.0,1598.0,2298.0,1887.0,2395.0,2318.0
홍천군 - 축산,Statistics,703.0,559.0,613.0,537.0,513.0,367.0,365.0,471.0,396.0,395.0,468.0,530.0,477.0,388.0
화성시 - 계,Statistics,13851.0,14464.0,13983.0,13958.0,12264.0,12326.0,12484.0,12182.0,11726.0,10395.0,9904.0,9891.0,9819.0,8875.0
화성시 - 과수,Statistics,1579.0,1669.0,1696.0,1665.0,1410.0,1282.0,1338.0,1120.0,1243.0,1199.0,1310.0,1299.0,1503.0,1166.0
화성시 - 기타작물,Statistics,458.0,293.0,241.0,217.0,365.0,802.0,647.0,358.0,425.0,571.0,476.0,1026.0,865.0,702.0
화성시 - 논벼,Statistics,8252.0,8094.0,7950.0,8037.0,6910.0,6464.0,6511.0,6456.0,6182.0,5794.0,5475.0,5645.0,5645.0,5259.0
화성시 - 식량작물,Statistics,758.0,1109.0,1193.0,1335.0,1324.0,928.0,1004.0,712.0,751.0,1485.0,559.0,444.0,600.0,497.0
화성시 - 채소·산나물,Statistics,2094.0,2408.0,2080.0,1875.0,1503.0,2279.0,2289.0,2933.0,2439.0,782.0,1405.0,901.0,523.0,723.0
화성시 - 축산,Statistics,711.0,891.0,823.0,830.0,752.0,570.0,694.0,602.0,688.0,564.0,680.0,576.0,682.0,529.0
화순군 - 계,Statistics,7102.0,6744.0,6498.0,6213.0,6970.0,6439.0,6068.0,5766.0,5735.0,5893.0,6229.0,5967.0,6072.0,5678.0
화순군 - 과수,Statistics,486.0,444.0,524.0,423.0,569.0,1009.0,968.0,964.0,922.0,683.0,708.0,665.0,522.0,569.0
화순군 - 기타작물,Statistics,97.0,170.0,102.0,67.0,307.0,310.0,154.0,237.0,84.0,345.0,257.0,216.0,286.0,366.0
화순군 - 논벼,Statistics,4238.0,3766.0,3657.0,3458.0,3729.0,3234.0,3206.0,2889.0,3608.0,3135.0,3145.0,3121.0,3172.0,2823.0
화순군 - 식량작물,Statistics,329.0,395.0,396.0,482.0,1183.0,770.0,759.0,605.0,141.0,758.0,531.0,904.0,737.0,483.0
화순군 - 채소·산나물,Statistics,1672.0,1690.0,1361.0,1278.0,908.0,876.0,715.0,835.0,822.0,719.0,1298.0,790.0,995.0,1186.0
화순군 - 축산,Statistics,281.0,281.0,458.0,506.0,274.0,240.0,265.0,237.0,158.0,253.0,290.0,270.0,361.0,251.0
화천군 - 계,Statistics,2052.0,1924.0,1950.0,1929.0,2200.0,2182.0,1963.0,1840.0,1944.0,1840.0,1798.0,1804.0,1828.0,1761.0
화천군 - 과수,Statistics,21.0,34.0,21.0,34.0,46.0,23.0,43.0,21.0,72.0,76.0,69.0,58.0,60.0,67.0
화천군 - 기타작물,Statistics,449.0,300.0,268.0,323.0,541.0,808.0,315.0,549.0,364.0,366.0,518.0,704.0,839.0,709.0
화천군 - 논벼,Statistics,306.0,287.0,330.0,269.0,326.0,277.0,242.0,202.0,220.0,175.0,195.0,229.0,210.0,178.0
화천군 - 식량작물,Statistics,288.0,351.0,355.0,211.0,456.0,179.0,150.0,203.0,180.0,596.0,84.0,165.0,125.0,128.0
화천군 - 채소·산나물,Statistics,782.0,845.0,894.0,974.0,688.0,784.0,1124.0,737.0,957.0,507.0,817.0,479.0,448.0,505.0
화천군 - 축산,Statistics,206.0,107.0,82.0,118.0,143.0,112.0,89.0,129.0,150.0,120.0,115.0,169.0,147.0,174.0
횡성군 - 계,Statistics,5359.0,5320.0,5242.0,5084.0,5547.0,5952.0,5719.0,5696.0,5676.0,4879.0,5550.0,5582.0,5611.0,5615.0
횡성군 - 과수,Statistics,70.0,109.0,52.0,74.0,119.0,112.0,134.0,149.0,182.0,151.0,113.0,136.0,154.0,101.0
횡성군 - 기타작물,Statistics,311.0,422.0,360.0,223.0,612.0,946.0,443.0,417.0,529.0,509.0,901.0,684.0,1105.0,985.0
횡성군 - 논벼,Statistics,2379.0,2412.0,2043.0,1839.0,1426.0,1854.0,1819.0,1983.0,1933.0,1082.0,1203.0,1338.0,1406.0,1300.0
횡성군 - 식량작물,Statistics,650.0,650.0,649.0,878.0,1484.0,630.0,659.0,734.0,757.0,1467.0,1045.0,1098.0,925.0,817.0
횡성군 - 채소·산나물,Statistics,1001.0,753.0,1210.0,1210.0,1156.0,1497.0,1585.0,1404.0,1215.0,990.0,1697.0,1721.0,1512.0,1850.0
횡성군 - 축산,Statistics,948.0,974.0,927.0,860.0,750.0,914.0,1078.0,1010.0,1059.0,680.0,591.0,605.0,509.0,561.0
